subject,title,location,alternate_title,description,internal_notes,pre,format,access_restrictions,eres_display,record_status,Exceed
"	Psychiatry and Behavioral Sciences	","	Dynamic Psycotherapy with Adult Survivors: Living Past Neglect,	 Jason Aronson, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10559514	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Eating Disorders in Childhood and Adolescence,	 Routledge, 2013","	http://web.ebscohost.com/ehost/detail?sid=a3080277-031d-467d-836f-10dfa09998a1%40sessionmgr115&vid=1&hid=124&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#db=nlebk&AN=536544	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Eating Disorders and Obesity : A Counselor's Guide to Prevention and Treatment, 1st ed.,	 American Counseling Association , 2013","	http://site.ebrary.com/lib/univmiami/detail.action?docID=11004534	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Educational Psychology,	 Prentice Hall, 1937", http://web.b.ebscohost.com/ehost/detail/detail?vid=9&sid=20850f69-27f4-4fe2-a7a3-46f8d63c5597%40sessionmgr114&hid=105&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-48721-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Effective Short-Term Counselling within the Primary Care Setting: Psychodynamic and Cognitive-Behavioural Therapy Approaches,	 Karnac Books, 2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10553730	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Effects of Drug Abuse on the Human Nervous System,	 Academic Press, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10810977	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Emerging Perspectives on Resilience in Adulthood and Later Life, 	 Springer Publishing Co., 2012", http://site.ebrary.com/lib/univmiami/detail.action?docID=10533715 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Emotion in the Clinical Encounter, 	 McGraw-Hill, 2021", https://accessmedicine-mhmedical-com.access.library.miami.edu/book.aspx?bookid=3088 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Emotional Disorders and Metacognition: Innovative Cognitive Therapy, 	 Wiley, 2002","	http://search.ebscohost.com/login.aspx?direct=true&db=nlebk&AN=57120&site=ehost-live	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	End of Normal: Identity in a Biocultural Era, 	 University of Michigan Press, 2013", http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10828495 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Enduring Trauma Through the Life Cycle,	 Karnac,	2013", http://site.ebrary.com/lib/univmiami/detail.action?docID=10667382 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Essentials of Schizophrenia,	 American Psychiatric Publishing, 	2012", http://site.ebrary.com/lib/univmiami/detail.action?docID=10617439 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Family Therapy: Concepts, Process and Practice, 	 Wiley, 2000","	http://ibisweb.miami.edu/search?/YFamily+Therapy+Concepts+Process&SORT=D/YFamily+Therapy+Concepts+Process&SORT=D&SUBKEY=Family%20Therapy%20Concepts%20Process/1,1,1,E/l856%7Eb2951670&FF=YFamily+Therapy+Concepts+Process&SORT=DZ&searchscope=11&1,1,,1,0	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Fast Facts: Schizophrenia, 4th ed., 	 Health Press, 2015", http://www.r2library.com/Resource/Title/1908541601 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	First Aid for the Psychiatry Boards, 	 McGraw-Hill, 2010","	http://www.mhebooklibrary.com/product/first-aid-for-psychiatry-boards	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	First Aid for the Psychiatry Clerkship, 3rd ed., 	 McGraw-Hill, 2011","	http://www.mhebooklibrary.com/product/first-aid-for-psychiatry-clerkship-third-edition	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","Foundations of Human Nature: The Study of the Person,  Longmans, Green and Co,	1935", http://web.b.ebscohost.com/ehost/detail/detail?vid=11&sid=20850f69-27f4-4fe2-a7a3-46f8d63c5597%40sessionmgr114&hid=105&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-49256-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	From Research to Practice in Child and Adolescent Mental Health,	 Rowman & Littlefield Publishers,	2014", http://site.ebrary.com/lib/univmiami/detail.action?docID=10875097 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Gabbard's Treatments of Psychiatric Disorders, 4th ed.,	 American Psychiatric Association, 2000","	http://psychiatryonline.org/book.aspx?bookid=4	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Genetic Influences on Addiction: An Intermediate Phenotype Approach,	 MIT Press,	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10819311	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Guia de consulta de los criterios diagnósticos del DSM-5, 5ta ed.,	 American Psychiatric Association, 2013","	http://dsm.psychiatryonline.org/dsmLibrary.aspx	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Guide to Board Certification in Clinical Psychology,	 Springer Pub. Company, LLC, 2014","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10734015	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Handbook on Animal-Assisted Therapy : Foundations and Guidelines for Animal-Assisted Interventions, 4th ed., 	 Academic Press, 2015", http://site.ebrary.com/lib/univmiami/detail.action?docID=11055729 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Handbook of Medicine in Psychiatry, 2nd ed.,  American Psychiatric Publishing, 2015", http://www.r2library.com/Resource/Title/1585624969 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Handbook of Positive Emotions,	 Guilford Press,	2014", http://site.ebrary.com/lib/univmiami/detail.action?docID=10827048 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Handbook of Psychiatric Education, 2nd ed., 	 American Psychiatric Publishing, 2021","	https://ebookcentral.proquest.com/lib/miami/detail.action?docID=6511067	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Handbook of Psychodynamic Approaches to Psychopathology,	 Guilford Press,	2015", http://site.ebrary.com/lib/univmiami/detail.action?docID=11082349 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Helping Parents: Youth and Teachers Understand Medications for Behavioral and Emotional Problems : A Resource Book of Medication Information Handouts, 4th ed., 	 American Psychiatric Publishing, Inc., 2015", http://psychiatryonline.org/doi/book/10.1176/appi.books.9781615370283 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	High, Wide and Deep: Discovering the preschool child,	 The John Day Company,	1938","	http://web.b.ebscohost.com/ehost/detail/detail?vid=13&sid=20850f69-27f4-4fe2-a7a3-46f8d63c5597%40sessionmgr114&hid=105&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-48722-000&db=pzh	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Hijacked Brains: The Experience and Science of Chronic Addiction,	 Darthmouth College Press,	2015", http://site.ebrary.com/lib/univmiami/detail.action?docID=10985891 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Hoarding Impulse : Suffocation of the Soul, The,  	 Routledge, 2015", http://site.ebrary.com/lib/univmiami/detail.action?docID=11067584 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Human Memory: A Constructivist View,	 Elsevier/Academic Press,	2014", http://site.ebrary.com/lib/univmiami/detail.action?docID=10826681&p00=human+memory ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Inconvenient People: Lunacy, Liberty, and the Mad-Doctors in England,	 Counterpoint, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10715349	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	"," Individual Delinquent: A text-book, or, diagnosis and prognosis for all concerned in understanding offenders, The,	 Little, Brown and Co, 1915", http://web.b.ebscohost.com/ehost/detail/detail?vid=5&sid=6e0a395c-9e30-430f-a31d-dc71799b9822%40sessionmgr113&hid=106&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2015-00648-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Integrated Care: Working at the Interface of Primary Care and Behavioral Health 	 American Psychiatric Association,	2015","	http://www.psychiatryonline.org/doi/book/10.1176/appi.books.9781615370009	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Integrated Treatment for Co-occurring Disorders : Treating People, Not Behaviors,	 Wiley,	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10650974	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	"," Introduction to Education, An,	 The Christopher Publishing House, 1935", http://web.b.ebscohost.com/ehost/detail/detail?vid=7&sid=6e0a395c-9e30-430f-a31d-dc71799b9822%40sessionmgr113&hid=106&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#db=pzh&AN=2014-48723-000 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Kaplan & Sadock's Comprehensive Textbook of Psychiatry, 9th ed., 	 Lippincott Williams & Wilkins, 2009","	http://www.R2Library.com/marc_frame.aspx?ResourceID=1556	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Kaufman's Clinical Neurology for Psychiatrists, 9th ed.,	 Elsevier,	2023"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20200001027	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Kaufman's Clinical Neurology for Psychiatrists, 8th ed., 	 Elsevier Health Sciences, 2017", https://www.r2library.com/Resource/Title/0323415598 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Kaufman's Clinical Neurology for Psychiatrists, 7th ed., 	 Elsevier Health Sciences, 2013","	http://www.r2library.com/Resource/Title/0723437483	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Keep Your Wits,  Whittlesey House/McGraw-Hill Book Company, 1935", http://web.b.ebscohost.com/ehost/detail/detail?vid=9&sid=6e0a395c-9e30-430f-a31d-dc71799b9822%40sessionmgr113&hid=106&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-49264-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Lecture Notes. Psychiatry,	 Wiley Blackwell, 2010","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10518723	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Lippincott's Manual of Psychiatric Nursing Care Plans, 7th ed., 	 Lippincott Williams & Wilkins,	2005","	http://ovidsp.tx.ovid.com/sp-3.10.0b/ovidweb.cgi?&S=EFONFPIPMHDDNMLKNCNKPHGCHCNHAA00&FTS+Content=S.sh.2.14.22%7c43%7c%2fbookdb%2f00139941%2f7th_Edition%2f4%2fPG%280%29&ReturnToBrowseBooks=Browse+Content%3dS.sh.2.14%7c0%7c43	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Lippincott's Review Series: Mental Health and Psychiatric Nursing, 4th ed., 	 Lippincott Williams & Wilkins, 2005","	http://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=booktext&D=books&AN=01382858$&XPATH=/PG(0)	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Mad Science : Psychiatric Coercion, Diagnosis, and Drugs,	 Transaction Publishers, 2013","	http://web.ebscohost.com/ehost/detail?sid=71385c1f-c8b4-4743-a2be-c7f3ccc84a61%40sessionmgr104&vid=1&hid=124&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#db=nlebk&AN=580655	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Major Aspects of Personality, 	 College Press, 1933", http://web.b.ebscohost.com/ehost/detail/detail?vid=6&sid=41111688-e21d-400b-afd2-5c36641f0979%40sessionmgr198&hid=125&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-49254-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Management of Adults with Traumatic Brain Injury,	 American Psychiatric Association,	2013","	http://www.psychiatryonline.org/doi/book/10.1176/appi.books.9781585625154	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Massachusetts General Hospital Comprehensive Clinical Psychiatry, 2nd ed.,	 Elsevier,	2016", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090325519 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Massachusetts General Hospital Handbook of General Hospital Psychiatry, 7th ed.,	 Elsevier,	2018", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20140010544 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Massachusetts General Hospital Handbook of General Hospital Psychiatry, 6th ed.,	 Elsevier,	2010","	http://www.r2library.com/Resource/Title/1437719279	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Massachusetts General Hospital Psychopharmacology and Neurotherapeutics, 1st ed.,	 Elsevier,	2016", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20140025105 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Measurement of Affect, Mood, and Emotion : A Guide for Health-behavioral Research,	 Cambridge University Press,	2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10659329	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Meeting the Need for Psychosocial Care in Young Adults with Cancer, 1st ed., 	 Oncology Nursing Society, 2015", http://www.r2library.com/Resource/Title/1935864645 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Memory Loss, Alzheimer's Disease, and Dementia, 2nd ed.,	 Elsevier,	2016", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20130000011 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Memory Loss: A Practical Guide for Clinicians,	 Elsevier,	2011","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090357943	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Mental Illness, Dementia and Family in China,	 Routledge, 2013","	http://web.ebscohost.com/ehost/detail?sid=0e8e9b2c-6eea-4332-a9cd-4f08fdf82f23%40sessionmgr112&vid=1&hid=124&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#db=nlebk&AN=549097	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Mentalizing in the Development and Treatment of Attachment Trauma,	 Karnac Books, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10626204	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Meyler’s Side Effects of Psychiatric Drugs,	 Elsevier,	2008","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090017863	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Mind, Modernity, Madness : The Impact of Culture on Human Experience,	 Harvard Univ. Press, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10678687	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Neurobiological Basis of Suicide, The, 	 CRC Press, 2012","	https://www.ncbi.nlm.nih.gov/books/NBK53247	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Nutrition and Mental Health	 CRC Press, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10648169	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	On Call Psychiatry, 4th ed.,	 Elsevier,	2019", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20150066400 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Origins of Attachment : Infant Research and Adult Treatment	 Routledge, 2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10814882	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Origins of Family Psychotherapy : The NIMH Family Study Project	 Jason Aronson, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10685417	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Pathological Family : Postwar America and the Rise of Family Therapy	 Cornell University Press, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10652982	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Patterns in Interpersonal Interactions: Inviting Relational Understandings for Therapeutic Change,	 Routledge,	2014", http://site.ebrary.com/lib/univmiami/detail.action?docID=10872487&p00=patterns+interpersonal+interactions ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Perversion : A Jungian Approach	 Karnac Books Ltd, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10648515	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Pillaged: Psychiatric Medications and Suicide Risk,	 University of South Carolina Press,	2015", http://site.ebrary.com/lib/univmiami/docDetail.action?docID=11015885 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Positive Psychiatry: A Clinical Handbook,  American Psychiatric Publishing, 2015", http://psychiatryonline.org/doi/book/10.1176/appi.books.9781615370818 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Posttraumatic Stress Disorder, 2nd ed.,	 Elsevier,	2015", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20130194081 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Praeger Handbook of Community Mental Health Practice	 Praeger/ABC-CLIO, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10666601	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Principles and Practice of Pediatric Sleep Medicine,	 Elsevier,	2014","	https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20100648097	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Principles and Practice of Sleep Medicine, 7th ed.,	 Elsevier,	2022", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20201045178 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psychiatric Interviewing, 3rd ed.,	 Elsevier, 2017"," https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20090513050	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psychiatric Treatment of the Medically Ill, 	 Marcel Dekker, 1999","	http://ibisweb.miami.edu/search/tpsychiatric+treatment+of+the+medically+ill/tpsychiatric+treatment+of+the+medically+ill/1%2C1%2C1%2CE/l856&FF=tpsychiatric+treatment+of+the+medically+ill&1%2C0%2C%2C1%2C0	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psychiatry, 	 eMedicine, 2002","	http://www.emedicine.com/med/PSYCHIATRY.htm	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psychiatry, 2 Vol Set, 4th ed., 	 Wiley-Blackwell, 2015", https://www.r2library.com/Resource/Title/1118845471 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psychology of Exceptional Children, The,  Ronald Press Company, 1959", http://web.b.ebscohost.com/ehost/detail/detail?vid=10&sid=41111688-e21d-400b-afd2-5c36641f0979%40sessionmgr198&hid=125&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-41192-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psychology and Geriatrics, 1st ed.,	 Elsevier,	2015", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20130134666 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psychology of Law, The, 	 American Psychological Association, 2015", http://web.b.ebscohost.com/ehost/detail/detail?sid=42ae4f53-9043-44c2-ac61-7dc95b3bf5b5%40sessionmgr114&vid=0&hid=116&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-41500-000&db=psyh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psycho-Oncology, 4th ed.,	 Oxford University Press, 2021", https://oxfordmedicine.com/view/10.1093/med/9780190097653.001.0001/med-9780190097653 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psychosis and Emotion : The Role of Emotions in Understanding Psychosis, Therapy and Recovery	 Routledge, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10736711	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psycho-Therapeutics, or, Treatment by Hypnotism and Suggestion, 	 Tindall & Cox, 1891", http://web.b.ebscohost.com/ehost/detail/detail?vid=8&sid=41111688-e21d-400b-afd2-5c36641f0979%40sessionmgr198&hid=125&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-43622-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Psychotic Temptation	 Routledge, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10659411	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Role of Companion Animals in the Treatment of Mental Disorders, The, 1st ed.,	 American Psychiatric Association Publishing,	2023", https://ebookcentral.proquest.com/lib/miami/detail.action?docID=30464105 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Quest for Mental Health : A Tale of Science, Medicine, Scandal, Sorrow, and Mass Society,	 Cambridge University Press, 2011","	http://web.ebscohost.com/ehost/detail?sid=e6f8b907-a3f1-492e-9bcc-a4a7df83782f%40sessionmgr115&vid=1&hid=124&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#db=nlebk&AN=369491	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Schatzberg's Manual of Clinical Psychopharmacology, 9th Edition	 American Psychiatric Association Publishing, 2019", https://psychiatryonline.org/doi/book/10.1176/appi.books.9781615372997 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	 Short Contact in Social Case Work: A Study of Treatment in Time-Limited Relationships in Social Work, Vol. II: Selected Short Contact Case Records, The,  National Association for Travelers Aid and Transient Service, 1937", http://web.b.ebscohost.com/ehost/detail/detail?vid=12&sid=41111688-e21d-400b-afd2-5c36641f0979%40sessionmgr198&hid=125&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-48719-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Sims’ Symptoms in the Mind: Textbook of Descriptive Psychopathology, 7th ed.,	 Elsevier,	2023", https://www.clinicalkey.com/dura/browse/bookChapter/3-s2.0-C20200017688 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Social Mind: Foundations of Social Philosophy, The,	 MacMillan Co,	1939", http://web.a.ebscohost.com/ehost/detail/detail?vid=5&sid=3730ea05-85ff-4f35-a134-68bc3ecef749%40sessionmgr4005&hid=4107&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-49257-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Stress, Coping and Depression, 	 L. Erlbaum Associates, 2000","	https://ibisweb.miami.edu/search/tStress%2C+Coping%2C+and+/tstress+coping+and/1%2C9%2C10%2CE/l856&FF=tstress+coping+and+depression&2%2C%2C2%2C1%2C0	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Structural Approaches in Public Health,	 Routledge, 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10691819	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	"," Study Guide to Consultation-Liaison Psychiatry, 3rd ed.,	 American Psychiatric Association,	2020", https://psychiatryonline.org/doi/10.5555/appi.books.9781615372973 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Syllabus of psychiatry: A guide to general orientation,	 State Hospitals Press,	1933", http://web.a.ebscohost.com/ehost/detail/detail?vid=7&sid=3730ea05-85ff-4f35-a134-68bc3ecef749%40sessionmgr4005&hid=4107&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-48720-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Synopsis of Neuropsychiatry, 2nd ed.,	 Mosby Co,	1947", http://web.a.ebscohost.com/ehost/detail/detail?vid=9&sid=3730ea05-85ff-4f35-a134-68bc3ecef749%40sessionmgr4005&hid=4107&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-41271-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Targets and Emerging Therapies for Schizophrenia,	 Wiley,	2012","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10580248	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Textbook of Psychotherapeutic Treatments	 American Psychiatric Association, 2009","	http://psychiatryonline.org/book.aspx?bookid=25	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Textbook of Traumatic Brain Injury, 3rd ed., 	 APA, 2019", https://doi.org/10.1176/appi.books.9781615372645 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Textbook of Traumatic Brain Injury, 2nd Edition	 American Psychiatric Association, 2011","	http://psychiatryonline.org/book.aspx?bookid=30	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Theory of Addiction, 	 Wiley, 2nd Ed., 2013","	http://site.ebrary.com/lib/univmiami/docDetail.action?docID=10748671	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Transcultural Competence: Navigating Cultural Differences in the Global Community,	 American Psychological Association,	2015", http://web.b.ebscohost.com/ehost/detail/detail?sid=0ff18bc7-6b4e-45ce-85e0-0f2c76270e10%40sessionmgr115&vid=0&hid=116&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#AN=2014-43491-000&db=pzh ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Transference and Countertransference Today,	 Routledge, 2013","	http://web.ebscohost.com/ehost/detail?sid=0442125f-4137-4b64-b352-fc347b737669%40sessionmgr113&vid=1&hid=124&bdata=JnNpdGU9ZWhvc3QtbGl2ZQ%3d%3d#db=nlebk&AN=605517	",,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Treating PTSD in Military Personnel, 2nd ed., 	 Guilford Press, 2019", https://www.r2library.com/Resource/Title/1462538444 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Treating Risky and Compulsive Behavior in Trauma Survivors, 1st ed., 	 Guilford Press, 2019", https://www.r2library.com/Resource/Title/1462538681 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","Treatment Improvement Protocol (TIP) 63: Medications for Opioid Use Disorder, 1st ed., 	 US Government Publishing Office, 2018", https://www.r2library.com/Resource/Title/0160943779 ,,,,,4,1,N,Active,
"	Psychiatry and Behavioral Sciences	","	Understanding Alzheimer's Disease, 1st ed.,	 US Government Publishing Office, 2015", http://www.r2library.com/Resource/Title/0051325047 ,,,,,4,1,N,Active,
